id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,type,paint_color,image_url,description,state,lat,long,posting_date
7311695220,https://lansing.craigslist.org/ctd/d/flint-2016-ford-transit-150-van-low/7311695220.html,lansing,https://lansing.craigslist.org,17995,2016.0,ford,transit,good,6 cylinders,gas,128480.0,clean,automatic,1FTYE1YG4GKA20391,rwd,full-size,van,white,https://images.craigslist.org/01414_4i4DbeG78NQz_0kE0fu_600x450.jpg,"2016 Ford Transit 150 Van Low Roof w/Sliding Pass. 130-in. WB - $17,995  2016 - Ford - Transit - 150 Van Low Roof w/Sliding Pass. 130-in. WB with 128,480 miles.  Stock #: 21-6570L VIN:  1FTYE1YG4GKA20391 2016 Ford T-150 Transit Van Low Roof 130"", 3.5L V6, Rear Wheel Drive, Steering Wheel Controls, Power Windows, Power Locks, Power Mirrors, Leather Seats, Rubber Floors, Backup Camera, Adrian Steel Shelfing, Adrian Steel Roof Racks, 16"" Wheels On Continental Tires With Good Tread, Maximum Towing Capacity Of 5,400 LBS, Maximum Payload Of 3,680 LBS. Vehicle Is Ready To Be Put To Work!! 1-Owner Vehicle, Clean Carfax. Financing Is Available, Call With Any Questions Or To Set Up A Time To View 810-569-9203  See at   JMB Auto Sports 3100 N Genesee Rd Flint, MI 48506 Call us at 810-569-9203 to set up a Test Drive or for more information.  You can also view more pictures on our website at www.jmbautosports.comTags: Truck, SUV, CAR, Chevrolet, GMC, SIlverado, Sierra, Dodge, Ram, Jeep, Diesel, Duramax, Cummins, Diesel,1500, 2500HD, 3500HD, Wrangler, Grand Cherokee, Cherokee, Ford, F150, F250, F350, F450, Raptor, Powerstorke, Buick, Enclave, Acadia, Sahara, Rubicon, Summit, Overland, Laredo, Laramie, Longhorn, LTZ, SLT, SLE, LT, Toyota, 4Runner, Honda, Pilot, Outdoorsman, Crew Cab, Quad Cab, Chrysler, 300, BMW 3 series, Xdrive, 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007BatchID: ER3ZCA976AID: 17444057",mi,43.0506,-83.61512,2021-04-23T21:51:54-0400
7306635264,https://lansing.craigslist.org/ctd/d/lansing-2019-ford-transit-glaval-commute/7306635264.html,lansing,https://lansing.craigslist.org,999,2019.0,ford,transit,,,gas,0.0,clean,automatic,,,,,,https://images.craigslist.org/00202_gz8uWcgeQ1w_0bK07K_600x450.jpg,"2019 Ford Transit Glaval Commute with Rear Luggage for $999/month  INCLUDING a 5-year, 100,000 Mile Warranty!  Non slip commercial coved flooring preventing water intrusion and easy cleaning. One Piece Fiberglass front and rear cap with Anti-ride Feature. 5/8"" Thick Marine Tech Plywood over Floor Steel Structure. High back reclining comfortable seats for a smooth ride.    AND NO PAYMENTS FOR 90 DAYS!  See URL Below for more information. https://www.bestbussales.com/buses-by-mfr/glaval/commute/index.html",mi,42.7334,-84.5571,2021-04-14T10:10:49-0400
7311695669,https://nmi.craigslist.org/ctd/d/flint-2016-ford-transit-150-van-low/7311695669.html,northern michigan,https://nmi.craigslist.org,17995,2016.0,ford,transit,good,6 cylinders,gas,128480.0,clean,automatic,1FTYE1YG4GKA20391,rwd,full-size,van,white,https://images.craigslist.org/01414_4i4DbeG78NQz_0kE0fu_600x450.jpg,"2016 Ford Transit 150 Van Low Roof w/Sliding Pass. 130-in. WB - $17,995  2016 - Ford - Transit - 150 Van Low Roof w/Sliding Pass. 130-in. WB with 128,480 miles.  Stock #: 21-6570L VIN:  1FTYE1YG4GKA20391 2016 Ford T-150 Transit Van Low Roof 130"", 3.5L V6, Rear Wheel Drive, Steering Wheel Controls, Power Windows, Power Locks, Power Mirrors, Leather Seats, Rubber Floors, Backup Camera, Adrian Steel Shelfing, Adrian Steel Roof Racks, 16"" Wheels On Continental Tires With Good Tread, Maximum Towing Capacity Of 5,400 LBS, Maximum Payload Of 3,680 LBS. Vehicle Is Ready To Be Put To Work!! 1-Owner Vehicle, Clean Carfax. Financing Is Available, Call With Any Questions Or To Set Up A Time To View 810-569-9203  See at   JMB Auto Sports 3100 N Genesee Rd Flint, MI 48506 Call us at 810-569-9203 to set up a Test Drive or for more information.  You can also view more pictures on our website at www.jmbautosports.comTags: Truck, SUV, CAR, Chevrolet, GMC, SIlverado, Sierra, Dodge, Ram, Jeep, Diesel, Duramax, Cummins, Diesel,1500, 2500HD, 3500HD, Wrangler, Grand Cherokee, Cherokee, Ford, F150, F250, F350, F450, Raptor, Powerstorke, Buick, Enclave, Acadia, Sahara, Rubicon, Summit, Overland, Laredo, Laramie, Longhorn, LTZ, SLT, SLE, LT, Toyota, 4Runner, Honda, Pilot, Outdoorsman, Crew Cab, Quad Cab, Chrysler, 300, BMW 3 series, Xdrive, 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007BatchID: K0DJ356UR1ID: 17444057",mi,43.0506,-83.61512,2021-04-23T21:53:26-0400
7316344945,https://swmi.craigslist.org/ctd/d/caledonia-2020-ford-transit350-van-high/7316344945.html,southwest michigan,https://swmi.craigslist.org,26997,2020.0,ford,transit,salvage,6 cylinders,gas,22000.0,salvage,automatic,1FTBW3X81LKA45607,rwd,,,,https://images.craigslist.org/00000_9jiRVnK3oKrz_0oo0ww_600x450.jpg,"Repairable. 2020 T-350 High Roof Transit $40,000 retail, Runs and drives. Repairable  Paul 616-318-7794",mi,42.8187,-85.5244,2021-05-03T14:43:46-0400
7307329974,https://brainerd.craigslist.org/cto/d/onamia-work-van/7307329974.html,brainerd,https://brainerd.craigslist.org,22500,2015.0,ford,transit,excellent,6 cylinders,gas,70700.0,clean,automatic,,fwd,full-size,van,white,https://images.craigslist.org/00808_5kjwo21OKfoz_0lM0t2_600x450.jpg,"2015 Ford Transit 250 work van 3.2 liter v6 automatic hydraulic ladder rack, white, good runner newer all terrain tires side doors open separate, back doors have built in locks for windy days automatic transmission, with manual shifting capabilities and tow mode air, power windows and locks, keyless entry with two keys built in shelving vin # 1FTNR1ZM2FKB19981",mn,46.0902,-93.6867,2021-04-15T13:50:59-0500
7308089091,https://billings.craigslist.org/ctd/d/evans-2019-ford-transit-van-low-rf-9000/7308089091.html,billings,https://billings.craigslist.org,29999,2019.0,ford,transit,,,gas,10994.0,clean,automatic,1FTYR1YM3KKB20632,,,van,white,https://images.craigslist.org/00000_arLBDGGex7pz_0jm0ew_600x450.jpg,"2019 Ford Transit Van T-250 130"" Low Rf 9000 GVWR Sliding RH Dr     Offered by: Fresh Rides, Inc — (970) 456-4813 or direct +19703306261  — $29,999     2019 White T-250 Ford. 3.7 V6 Flex Fuel Engine. Black Cloth Seats. Stocked Stereo. Bluetooth. Backup Camera. Vinyl Floor. Power Windows. Power side Mirrors. Side Steps. We also have videos of other Vans on our Facebook and Instagram so Look Up!! Fresh Rides Inc in your search bar of your Facebook or Instagram and follow us for the best Vans trucks and cars around. Come into Fresh Rides today this Van wont last long. Be sure to ask about our FRESH RIDES GURANTEED CREDIT APPROVAL PROGRAM W.A.D!!!! We understand your time is valuable. We will do our best to offer a quick and painless buying experience. Fresh Rides Inc. 970-330-6261    Proudly serving Evans Greeley and Northern Colorado areas.Visit our website  www.freshridesinc.com  for more information and photos on this or any of our other vehicles. LIKE US ON FACEBOOK! We can approve you over the phone  CALL 970-330-6261 or fill out a finance application at FRESHRIDESINC.COM 100% GUARANTEED CREDIT APPROVAL!!! Good credit Bad credit No credit unemployed bankruptcy WE DO NOT CARE ABOUT YOUR PAST ONLY YOUR FUTURE!!! We can get you financed with ANY credit situation AND WE MEAN ANY SITUATION!!! WHAT DO WE NEED TO APPROVE YOU? ***BRING IN YOUR LAST 2 PAYSTUBS AND YOUR DRIVERS LICENSE*** CALL TODAY TO SPEAK TO OUR FINANCE TEAM!!! CALL 970-330-6261 visit FRESHRIDESINC.COM for full inventory AND MORE PICTURES!! *****CALL NOW 970-330-6261***** Here at Fresh Rides we offer Guaranteed Credit Approval. We build your credit through the purchase of a vehicle. We approve valued customers who have bankruptcies no credit divorces unresolved bills hospital bills student loan and repossessions. Let us show you how we can help you. 3919 STATE ST EVANS CO 80620 CALL US NOW! 970-330-6261 3919 STATE ST EVANS CO 80620  CALL US NOW! 970-330-6261***WE WELCOME YOUR TRADE*** -free CarFax with each vehicle. GAP insurance protection available. Pricing excludes license title dealer handling and applicable state/local sales tax. FRESHRIDESINC.COM Heavy Duty pickup truck Heavy Duty pickup truck Mid-size pickup truck Mini pickup truck Full-size SUV Mid-size SUV Compact SUV Mini SUV Passenger van Cargo van Minivan MPV Roadster Convertible Supercar Grand tourer Full-size luxury car Mid-size luxury car Full-size car Entry-level luxury car Mid-size car Compact caR duramax allison cummins 2.2l 2.5 3.0 3.5 4.04.6 5.05.5.6.9 7.3 200120002002 2003 2004 2005 2006 2007 2008 2009 2010 2011 used car cars truck trucks van vans minivan SUV SUVs lease for sale  financing poor credit cheap! Guaranteed Approval (CALL NOW) 19951996199719981999 areas that we can finance Aguilar Aguilar Akron Alamosa Alma Antonito Arriba Arvada AspenAult Aurora Avon Basalt Bayfield Bennett Berthoud Bethune Black Hawk BlancaBlue River Bonanza Boone Boulder Bow Mar Branson Breckenridge Brighton Brookside[15]Broomfield Brush Buena Vista Burlington Calhan Campo Carbondale Castle Pines Castle Rock Cedaredge Centennial Center Central City Cheraw Cherry Hills Village Cheyenne Wells Coal Creek Cokedale Collbran Colorado Springs Columbine Valley Commerce City Craig Crawford Creede CREsted Butte Crestone Cripple Creek Crook Crowley Dacono De Beque Deer Trail Del Norte Delta DenverDillon Dinosaur Dolores Dove Creek Durango Eads Eagle Eaton Eckley Edgewater Elizabeth Empire Englewood Erie Estes Park Evans Fairplay Federal Heights Firestone Flagler Fleming Florence Fort Collins Fort Lupton Fort Morgan Fountain Fowler Foxfield Fraser Frederick Frisco Fruita Garden City Genoa Georgetown GilcrestGlendale Glenwood Springs Golden Granada Granby Grand Junction Grand Lake Greeley Green Mountain Falls Greenwood Village Grover Gunnison Gypsum Hartman HaswellHaxtun Hayden Hillrose Holly Holyoke Hooper Hot Sulphur Springs Hotchkiss Hudson Hugo Idaho Springs Ignacio Iliff Jamestown Johnstown Julesburg Keenesburg Kersey Kim Kiowa Kit Carson Kremmling La Jara La Junta La Veta Lafayette Lake City Lakeside Lakewood Lamar Larkspur Las Animas LaSalle Leadville Limon Littleton Lochbuie Log Lane Village Lone Tree LongmontLouisville Loveland Lyons Manassa Mancos Manitou Spr   Fresh Rides, Inc    Year: 2019 Make: Ford Model: Transit Van Series: T-250 130"" Low Rf 9000 GVWR Sliding RH Dr  VIN: 1FTYR1YM3KKB20632  Stock #: 6422 Condition: Used Mileage: 10,994  MPG: 14 city / 18 highway  Exterior: White  Interior: Black  Body: Van-Minivan  Transmission: Automatic  Engine: ENGINE: 3.7L TI-VCT V6 W/98F  Drivetrain: awd     **100% APPROVAL** WITH OUR **FRESH START PROGRAM**....  🆗 BAD CREDIT? NO CREDIT? ALL WELCOME!!!  🆗 WE FINANCE ALL TYPES OF CREDITS!!!  🆗 WE ACCEPT TRADES IN!!!  🆗 WE HAVE EXCELLENT CASH OFFER!!  📌ALWAYS WE HAVE SUPER CLEAN CARS!!!!  ✍ Fast 20 Minute Approval-✔️✔️✔️✔️    More vehicle details: fresh-rides-inc.hammerwebsites.net/v/PnfSc2pr  Address: 3919 State St Evans, CO 80620 Phone: (970) 456-4813 Direct: +19703306261  Website: freshridesinc.com        Disclaimer: Fresh Rides, Inc will never sell, share, or spam your mobile number. Standard text messaging rates may apply.       2019 Ford Transit Van T-250 130"" Low Rf 9000 GVWR Sliding RH Dr  cb1d92baabea4de3a00323cb3942ec77",mt,40.374375,-104.694103,2021-04-16T21:16:01-0600
7310967037,https://asheville.craigslist.org/ctd/d/knoxville-2016-ford-transit-250-cargo/7310967037.html,asheville,https://asheville.craigslist.org,24999,2016.0,ford,transit,,,gas,86000.0,clean,automatic,,,,,,https://images.craigslist.org/00Y0Y_gcVM5E467yez_0kE0fu_600x450.jpg,"2016 Ford Transit 250 Cargo Van  1-OWNER! NO ACCIDENTS! LOADED WITH SHELVING! SPITZ LIFT PORTABLE CRANE! HONDA AIR COMPRESSOR! PULL OUT DRAWERS! 3.5L V/6 ECOBOOST ENGINE! BULKHEAD! POWER WINDOWS! POWER DOOR LOCKS! BACK-UP CAMERA! MUCH MORE!  Only 86,000 Miles! FREE 90 Day Warranty! - Extended Warranties Available!  Priced To Sell At - $24,999 + TTL BANK FINANCING AVAILABLE!  Freedom Motors - 865-269-4090 7665 Maynardville Pike Knoxville, TN 37938 www.freedommotorstn.com  CALL/TEXT - Trent @ 865-254-5781 or Jacob @ 865-789-1738 for more information!  ***DELIVERY AVAILABLE***",nc,36.1055,-83.946,2021-04-22T14:29:22-0400
7312455804,https://charlotte.craigslist.org/ctd/d/mount-mourne-2017-ford-transit-150-van/7312455804.html,charlotte,https://charlotte.craigslist.org,21995,2017.0,ford,transit,,,gas,,clean,automatic,1FTYE1YM0HKA43187,,,van,,https://images.craigslist.org/00m0m_5qLXMZ3IpDLz_0jm0ew_600x450.jpg,"2017 Ford Transit 150 Van Low Roof w/Sliding Pass. 130-in. WB     Offered by: Auto Selection of Lake Norman — (704) 389-9770  — $21,995     $384 Payment... Financing Available For ALL Credit!!!***Certified WARRANTY INCLUDED***                       ***SUPER LOW FINANCING RATES AVAILABLE***HIGHLY Rated Dealer BBB Google Cars.com...Auto Selection of Lake Norman's team has been serving the Carolina's since 2004 and is dedicated to great customer service great prices and quality used vehicles! We believe that every customer deserves to be treated with the upmost respect and have a memorable experience in dealing with our dealership! We provide this service by going above and beyond what is expected! We believe that purchasing an automobile should be an experience second to none making each and every transaction pleasant and fun with excitement and integrity! CALL TODAY 704-660-0028 or visit us online @ www.autoselectionoflakenorman.com.   Auto Selection of Lake Norman    Year: 2017 Make: Ford Model: Transit Series: 150 Van Low Roof w/Sliding Pass. 130-in. WB  VIN: 1FTYE1YM0HKA43187  Stock #: LA43187 Condition: Used  Exterior: Gold  Interior: Gray  Body: Van-Minivan  Transmission: Automatic  Drivetrain: RWD     ✅ SE HABLA ESPANOL‼️ ✅ PRICE MAY REFLECT DOWN PAYMENT ✅ FINANCE EVERYONE!! ✅ GOOD CREDIT, BAD CREDIT, REPOS, BANKRUPTCY‼️ ✅ FAMILY OWNED!! ✅ TRADE-INS WELCOME‼️ ✅ U WORK U DRIVE!! HIGHLY Rated Dealer BBB, Google.  MAL CREDITO, BUEN CREDITO, REPO, WE FINANCE! TU TRABAJO ES TU CREDITO! FINANCIAMENTO PARE TODOS!  MORE ADS ➡️ ➡️ https://autoselectionoflakenorman.com/newandusedcars?clearall=1 ⬅️⬅️   More vehicle details: auto-selection-of-lake-norman.hammerwebsites.net/v/J_Bd0U5a  Address: 183 E Plaza Dr Mooresville, NC 28115 Phone: (704) 389-9770  Website: autoselectionoflakenorman.com/      📲 ☎️ Call or text (704) 389-9770 for quick answers to your questions about this Ford Transit Your message will always be answered by a real human — never an automated system.     Disclaimer: Auto Selection of Lake Norman will never sell, share, or spam your mobile number. Standard text messaging rates may apply. Information deemed reliable, but not guaranteed. All payments are calculated monthly payments with $2000 down 2.9% 72 Months and approved credit. Interested parties should confirm all data before relying on it to make a purchase decision. All prices and specifications are subject to change without notice. Prices may not include additional fees such as government fees and taxes, title and registration fees, finance charges, dealer document preparation fees ($499), and emission testing and compliance charges. All payments listed are with approved credit only!      2017 Ford Transit 150 Van Low Roof w/Sliding Pass. 130-in. WB  a5208d9b0db740318f271003dec2a28b",nc,35.589154,-80.832039,2021-04-25T15:02:40-0400
7312094810,https://charlotte.craigslist.org/ctd/d/nashville-2015-ford-transit-250-van-med/7312094810.html,charlotte,https://charlotte.craigslist.org,14882,2015.0,ford,transit,excellent,,gas,151780.0,rebuilt,automatic,1FTNR2CG5FKA52589,,,,white,https://images.craigslist.org/00404_8OfUnfVPUb9z_09G07g_600x450.jpg,"2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    Hablamos Espanol !☏ (615) 928−6767  🚗 101 MOTORSPORTS 📍 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211🌏 To view our entire inventory, go to : http://101motorsportsinc.com     			Year : 2015				Make : Ford				Model : TRANSIT				Trim : 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB				   Mileage : 151,780 miles				Transmission : Automatic				Exterior Color : White				Interior Color : Black				Series : 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 					Condition : Excellent				VIN : 1FTNR2CG5FKA52589				Stock ID : A52589				Engine : 3.5L V6 DOHC 24V	    Vehicle Description101 Motorsports 2955 Nolensville pike Nashville TN 37211Hablamos EspanolCall or Text us at 615:336:0540 and one of our friendly staff will help you with any question. All our cars are fully serviced with fluids changed interior detail good brakes and tries. Feel free to have it inspected by any third party mechanic etc.. We stand behind our quality! Customer Satisfaction is our priority.***Everyone is Approved***Aprobamos A todos*** **GARANTIA DISPONIBLE SIN LICENSIA NO CREDITO NO PROBLEMA NOSOTROS FINANCIAMOS COMPRA AQUI PAGA AQUI**    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥 ✅ Bad Credit? ✅ No Credit? ✅ NO PROBLEM!👉 Go to : 101motorsportsinc.com💬💬💬 HABLAMOS ESPANOL. FINANCIAMIENTO FACIL. 💬💬💬TODOS CALIFICAN NO IMPORTA SU CREDITOPara mas informacion, llamar al ☎ (615) 336-0540""GARANTIA DISPONIBLE, SIN LICENSI, NO CREDITO NO PROBLEMA, NOSOTROS FINANCIAMOS, COMPRA AQUI PAGA AQUI""     📍 Address : 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211📞 Phone : (615) 928−6767🌏 To view our entire inventory, go to : http://101motorsportsinc.com    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥   ***** 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  *****  2016, 2017, 2018, 2015, 2014, 2013, 2012, Ford TRANSIT, Edge, E150, Escape Hybrid, Expedition EL, Escape, F150, F350, F450, Expedition, Explorer, F250, Flex, Focus, Fiesta, Fusion, Mustang, Taurus, E250, E350 Super Duty, Fusion Hybrid, Transit Connect, C-Max, Focus Electric, Focus ST, C-Max Hybrid, C-Max Energi, Fusion Energi, Sedan Police Interceptor, Transit-150, Transit-250, Transit-350  Disclaimer : * Please Note All Inventory And Inventory Pricing Is Subject To Change Please See Dealer For Further Details *   Call (or text) (615) 928−6767 for quick answers to your questions about this 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB.    2015 15 *Ford* *TRANSIT* *Cheap 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* 		*Like New 2015 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB * *3.5L V6 DOHC 24V* 		*Must See 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline - 		2015 Ford TRANSIT  transit TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline  Cheap -  		2015 Ford TRANSIT (250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB) Carfax Gasoline 3.5L V6 DOHC 24V -  		2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  3.5L V6 DOHC 24V Gasoline  -  		Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    		*SCHEDULE YOUR TEST DRIVE 2015 Ford TRANSIT  3.5L V6 DOHC 24V 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline *   		*Ford* *TRANSIT* 2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline    		*2015 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  		*101 MOTORSPORTS* *Call (or text) us today at (615) 928−6767.* 		2016 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 3.5L V6 DOHC 24V - 		Have you seen this 2017 Ford TRANSIT 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  ?  		Must See 2018 Ford TRANSIT  250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		*For Sale TRANSIT* *TRANSIT* *Carfax 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		Come test drive this amazing *Ford* *TRANSIT* *(250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB)* *Gasoline*  250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  Gasoline  Gasoline* 		*(Ford)* *(TRANSIT)* *250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.5L V6 DOHC 24V* *(GASOLINE)* *Bad Credit* 		*Gasoline* **  *Super Vehicle Gasoline Call (or text) this number (615) 928−6767* *3.5L V6 DOHC 24V* *101 MOTORSPORTS* * Good Credit* 		2015 2014 2013 2012  		*This vehicle is a used Ford TRANSIT* *No Credit* 		*It is like New 250 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.5L V6 DOHC 24V Gasoline*  		*Gasoline* 2011 2010 2009 2008 2007 2006",nc,36.107596,-86.743824,2021-04-24T17:45:17-0400
7311003392,https://charlotte.craigslist.org/ctd/d/nashville-2018-ford-transit-150-van-med/7311003392.html,charlotte,https://charlotte.craigslist.org,19442,2018.0,ford,transit,excellent,,gas,104624.0,rebuilt,automatic,1FTYE2CM3JKA43896,,,,white,https://images.craigslist.org/00B0B_6wPVCBozNXZz_09G07g_600x450.jpg,"2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    Hablamos Espanol !☏ (615) 928−6767  🚗 101 MOTORSPORTS 📍 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211🌏 To view our entire inventory, go to : http://101motorsportsinc.com     			Year : 2018				Make : Ford				Model : TRANSIT				Trim : 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB				   Mileage : 104,624 miles				Transmission : Automatic				Exterior Color : White				Interior Color : Black				Series : 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 					Condition : Excellent				VIN : 1FTYE2CM3JKA43896				Stock ID : A43896				Engine : 3.7L V6 DOHC 24V	    Vehicle Description101 Motorsports 2955 Nolensville pike Nashville TN 37211Hablamos EspanolCall or Text us at 615:336:0540 and one of our friendly staff will help you with any question. All our cars are fully serviced with fluids changed interior detail good brakes and tries. Feel free to have it inspected by any third party mechanic etc.. We stand behind our quality! Customer Satisfaction is our priority.***Everyone is Approved***Aprobamos A todos*** **GARANTIA DISPONIBLE SIN LICENSIA NO CREDITO NO PROBLEMA NOSOTROS FINANCIAMOS COMPRA AQUI PAGA AQUI**    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥 ✅ Bad Credit? ✅ No Credit? ✅ NO PROBLEM!👉 Go to : 101motorsportsinc.com💬💬💬 HABLAMOS ESPANOL. FINANCIAMIENTO FACIL. 💬💬💬TODOS CALIFICAN NO IMPORTA SU CREDITOPara mas informacion, llamar al ☎ (615) 336-0540""GARANTIA DISPONIBLE, SIN LICENSI, NO CREDITO NO PROBLEMA, NOSOTROS FINANCIAMOS, COMPRA AQUI PAGA AQUI""     📍 Address : 2955 NOLENSVILLE PIKE, NASHVILLE  , TN 37211📞 Phone : (615) 928−6767🌏 To view our entire inventory, go to : http://101motorsportsinc.com    💥💥💥💥💥💥💥💥💥💥 CALL (OR TEXT) US 💥💥💥 (615) 928−6767 💥💥💥💥💥💥💥💥💥💥   ***** 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  *****  2019, 2020, 2021, 2018, 2017, 2016, 2015, Ford TRANSIT, Expedition EL, Escape, F150, F350, F450, Expedition, Explorer, F250, Flex, Focus, Fiesta, Fusion, Mustang, Taurus, Fusion Hybrid, Transit Connect, Focus Electric, C-Max Hybrid, C-Max Energi, Fusion Energi, Transit-150, Transit-250, Transit-350  Disclaimer : * Please Note All Inventory And Inventory Pricing Is Subject To Change Please See Dealer For Further Details *   Call (or text) (615) 928−6767 for quick answers to your questions about this 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB.    2018 18 *Ford* *TRANSIT* *Cheap 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* 		*Like New 2018 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB * *3.7L V6 DOHC 24V* 		*Must See 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline - 		2018 Ford TRANSIT  transit TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline  Cheap -  		2018 Ford TRANSIT (150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB) Carfax Gasoline 3.7L V6 DOHC 24V -  		2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  3.7L V6 DOHC 24V Gasoline  -  		Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB    		*SCHEDULE YOUR TEST DRIVE 2018 Ford TRANSIT  3.7L V6 DOHC 24V 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline *   		*Ford* *TRANSIT* 2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline    		*2018 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  		*101 MOTORSPORTS* *Call (or text) us today at (615) 928−6767.* 		2019 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB 3.7L V6 DOHC 24V - 		Have you seen this 2020 Ford TRANSIT 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  ?  		Must See 2021 Ford TRANSIT  150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		*For Sale TRANSIT* *TRANSIT* *Carfax 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB Gasoline   		Come test drive this amazing *Ford* *TRANSIT* *(150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB)* *Gasoline*  150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB  Gasoline  Gasoline* 		*(Ford)* *(TRANSIT)* *150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.7L V6 DOHC 24V* *(GASOLINE)* *Bad Credit* 		*Gasoline* **  *Super Vehicle Gasoline Call (or text) this number (615) 928−6767* *3.7L V6 DOHC 24V* *101 MOTORSPORTS* * Good Credit* 		2018 2017 2016 2015  		*This vehicle is a used Ford TRANSIT* *No Credit* 		*It is like New 150 VAN MED. ROOF W/SLIDING PASS. 148-IN. WB* *3.7L V6 DOHC 24V Gasoline*  		*Gasoline* 2014 2013 2012 2011 2010 2009",nc,36.107596,-86.743824,2021-04-22T15:30:31-0400
7307713159,https://charlotte.craigslist.org/ctd/d/statesville-2017-ford-transit-connect/7307713159.html,charlotte,https://charlotte.craigslist.org,12985,2017.0,ford,transit,excellent,4 cylinders,gas,102905.0,clean,automatic,,fwd,mid-size,van,white,https://images.craigslist.org/00K0K_jxGf3lYdrWh_0pa0iS_600x450.jpg,"2017 Ford Transit Connect Van XL has automatic transmission with 102,905 miles on it. All power options, new tires, racks, 4 cylinder engine. Inspected and serviced. 2 month 2000 power train warranty included. View more pictures at. marlozstatesville.com",nc,35.833767,-80.87354,2021-04-16T11:14:09-0400
